mine_id,contract_id,incident_activity,incident_category,incident_day,incident_description,incident_description2,incident_month,incident_state,incident_type,incident_year,operator_contractor,underground_location,underground_method
101247,,"Handling supplies or material, load and unload",Handling material,29,REPORTABLE DUE TO A FRACTURE - EMPLOYEE WAS PLACING OXYGEN BOTTLES IN THE BOTTLE RACK WHEN ONE OF THE OXYGEN BOTTLES FELL OVER AND STRUCK RIGHT HAND INDEX FINGER CAUSING A FRACTURE.,,June,Alabama,Struck by falling object,2020,Operator,Vertical shaft,Other
101247,,Walking/running,Slip or fall of person (from an elevation or on the same level),2,EMPLOYEE WAS WALKING DOWN THE HILL IN LOOSE GOB ON THE LW SETUP WHEN EE SLIPPED/FELL TWISTING EE'S LEFT KNEE CAUSING A SPRAIN TO THE LEFT KNEE WHICH RESULTED IN TORN CARTILAGE AND A SMALL TEAR IN THE MEDIAL. (EE WENT OFF FOR SURGERY DUE TO THIS INJUR,Y ON 8/21/2020.),July,Alabama,Fall to the walkway or working surface,2020,Operator,Vertical shaft,Longwall
101247,,Machine maint./repair,Slip or fall of person (from an elevation or on the same level),18,EMPLOYEE WAS CARRYING A BOTTOM ROLLER WHEN EE SLIPPED LOSING FOOTING (BALANCE) AND PINCHED LEFT PINKY BETWEEN THE ROLLER AND THE EDGE OF THE MANBUS CAUSING A LACERATION TO THE TIP OF THE FINGER. (LACERATION CAUSED FOR 4 SUTURES),,July,Alabama,Caught in-under-between a moving and stationary object,2020,Operator,Vertical shaft,Other
101247,,"Handling coal, rock, waste or ore",Handling material,20,"EMPLOYEE WAS HELPING TO PUT A ROCK IN THE PAN WHEN THE ROCK SHIFTED, FELL, AND STRUCK EE'S LEFT FOOT PINNING THE FOOT AGAINST THE RELAY BAR CAUSING A CONTUSION TO THE LEFT FOOT.",,July,Alabama,Struck by falling object,2020,Operator,Vertical shaft,Longwall
101247,,"Handling supplies or material, load and unload",Handling material,29,"EMPLOYEE WAS AT THE 1 WEST DUST HOLE WHEN EE WAS STRUCK BY A 4"" BULL HOSE FROM THE DUST TANK AFTER FILLING THE DUST TANK WITH DUST CAUSING A FRACTURE TO THE LOWER BACK, A CONTUSION TO THE RIGHT ANKLE, AND A CONTUSION TO EE'S LEFT WRIST.",,July,Alabama,Struck by NEC,2020,Operator,Vertical shaft,Other
101247,,Unknown,Ignition or explosion of gas or dust,7,"AN IGNITION OF METHANE GAS OCCURRED ON THE SECTION #6, NO. 2 FACE ENTRY ON 8/7/2020 AT APPROXIMATELY 0740 AM DUE TO THE METHANE CHECK IN THE NO. 2 FACE FOUND 1.2% TO 1.8% METHANE PRESENT AND THERE WERE BAD BITS IN THE CUTTER HEAD DRUMS AND SAND STONE",INTRUSION.,August,Alabama,Accident type without injuries,2020,Operator,Face,Continuous
101247,,"Handling supplies or material, load and unload",Handling material,13,"EMPLOYEE WAS HOLDING UP THE HOOD COVER OF A LOCOMOTIVE (LM66) WITH ONE HAND LOOKING FOR A CHAIN IN THE ENGINE COMPARTMENT, THEN EE LOOKED BACK FOR SOMETHING AND THE HOOD COVER SLIPPED OUT OF EE'S RIGHT HAND AND STRUCK EE'S LEFT HAND CAUSING A FRACTUR",E/LACERATION TO THE TIPS OF EE'S LEFT HAND MIDDLE FINGER AND EE'S LEFT HAND RING FINGER.,August,Alabama,Caught in-under-between a moving and stationary object,2020,Operator,Vertical shaft,Other
101247,,Mantrip,"Fall of face,rib,pillar,side, or highwall (from in place)",13,(REPORTABLE DUE TO SUTURES) - EMPLOYEE WAS OPERATING A MAN BUS (PT-143) WHILE TRAVELING OUTBY ON THE EAST C TRACK WHEN A PIECE OF RIB ROLL (A ROCK) SLID DOWN THE SIDE OF THE BUS AND STRUCK EMPLOYEE'S LEFT KNEE CAUSING A LACERATION AND A CONTUSION TO,THE LEFT KNEE RECEIVING SUTURES TO THE LACERATION.,August,Alabama,Struck by rolling object (sliding),2020,Operator,Vertical shaft,Other
101247,,Hand tools (not powered),Handtools,1,EMPLOYEE WAS USING A 4 POUND SHOP HAMMER TO DRIVE A NAIL INTO THE FLY PAD WHEN THEY MISSED THE NAIL AND STRUCK THE TIP OF RIGHT HAND THUMB FINGER CAUSING A LACERATION AND CRUSH INJURY WHICH REQUIRED SUTURES. STARTED LOSING TIME DUE TO THIS INJURY ON,9/5/2020.,September,Alabama,Struck by NEC,2020,Operator,Vertical shaft,Continuous
101247,,Hand tools (not powered),Handtools,8,(REPORTABLE DUE TO SUTURES) - EMPLOYEE WAS HAMMERING A HAMMER WHEN A PIECE OF THE METAL SHARD FROM THE HAMMER SHOT OFF GOING INTO THE SKIN OF EMPLOYEE'S LEFT HAND THUMB FINGER CAUSING A LACERATION THAT REQUIRED TWO SUTURES.,,September,Alabama,Struck by flying object,2020,Operator,Vertical shaft,Continuous
101247,,Locomotive (air trammer),Powered haulage,9,"EMPLOYEE WAS OPERATING LM86 AND WAS COMING DOWN THE NORTH B TRACK WHEN THE HIGH VELOCITY AIR CAUGHT THE WINDSHIELD OF THE LOCOMOTIVE, FLIPPING THE WINDSHIELD UP CAUSING THE WINDSHIELD TO SMASH LEFT HAND RING FINGER CAUSING A CRUSH INJURY RESULTING IN",A FRACTURE AND LACERATIONS REQUIRING SUTURES TO THE FINGER.,September,Alabama,Caught in-under-between a moving and stationary object,2020,Operator,Vertical shaft,Other
101247,,"Handling supplies or material, load and unload",Handling material,11,(REPORTABLE DUE TO SUTURES) EMPLOYEE WAS PULLING A CHAIN TO UNHOOK FROM THE SUPPLY CAR WHEN THEY SLIPPED/FELL FORWARD HITTING THE RIGHT SIDE OF FACE ON THE DRAW HEAD OF THE CAR CAUSING A LACERATION WHICH REQUIRED SEVEN SUTURES AND A CONTUSION.,,September,Alabama,Fall onto or against objects,2020,Operator,Vertical shaft,Other
101247,,Unknown,Ignition or explosion of gas or dust,12,"CM OPERATOR HAD CUT THEIR FIRST 10' LIFT IN A FRESH CUT. CM OPERATOR WAS GOING TO SET OVER AFTER LOADING THE CAR, AND AS THE CM CUTTING HEAD TOUCHED THE TOP, THE IGNITION OCCURRED. ALL PROPER STEPS WERE TAKEN IMMEDIATELY. UPON INVESTIGATION, THE COMP",ANY & MSHA INVESTIGATORS FOUND THAT THE OPERATOR WAS FOLLOWING THE APPROVED PLANS & NO CITATIONS WERE ISSUED FOR THIS IGNITION.,September,Alabama,Accident type without injuries,2020,Operator,Vertical shaft,Continuous
101247,,Unknown,"Fall of roof,back, or brow (from in place)",28,"AN UNINTENTIONAL ROOF FALL OCCURRED IN THE LEFT RETURN OUTBY THE #6 SECTION IN THE #4 ENTRY OF OLD HEADINGS. THE ROOF FALL WAS APPROXIMATELY 40' LONG, 16' WIDE, AND 7' HIGH.",,September,Alabama,Accident type without injuries,2020,Operator,Face,Continuous
101247,,Unknown,Ignition or explosion of gas or dust,30,"BOLTERS WERE BOLTING CROSSCUT FROM #3 ENTRY TOWARDS THE #2 ENTRY BUT CROSSCUT HAD NOT BEEN CUT THROUGH TO THE #2 ENTRY YET ON THE #4 SECTION. AS THE BOLTER STARTED TO INSTALL THE OUTSIDE ROOF BOLT, AN IGNITION OCCURRED AND THE FLAME WAS PUT OUT BY FI",RE EXTINGUISHER IN LESS THAN ONE MINUTE.,September,Alabama,Accident type without injuries,2020,Operator,Face,Continuous
101247,MVK,"Handling supplies or material, load and unload",Handling material,14,EMPLOYEE WAS PULLING ON A PIECE OF PIPE.  IT BROKE LOOSE AND HIT EMPLOYEE IN THE MOUTH CAUSING INJURY.,,October,Alabama,Struck by flying object,2020,Contractor,Other,Longwall
101247,,"Roof bolter, drilling",Machinery,22,EMPLOYEE WAS ON 6 SECTION DRILLING A RIB PIN AND WAS HAVING TROUBLE WITH SUCTION AND WENT TO PULL THE STEEL OUT AND LOWERED THE POT AND LEFT HAND INDEX WAS CAUGHT BETWEEN THE MAST AND THE POT OF THE ROOF BOLTER CAUSING A SEVERE FRACTURE TO THE FINGER,.,October,Alabama,Caught in-under-between a moving and stationary object,2020,Operator,Vertical shaft,Continuous
101247,DL2,Machine maint./repair,Handling material,8,REMOVING A TRACK PAD FROM A CAT D11 DOZER. PICKED UP TRACK PAD AND PIVOTED CATCHING PINKY FINGER ON LEFT HAND AGAINST ADJACENT TRACK PAD. IMPACT CAUSED A SMALL LACERATION REQUIRING STITCHES,,December,Alabama,Struck against stationary object,2020,Contractor,Not labeled,Unknown
101401,,Walking/running,Slip or fall of person (from an elevation or on the same level),9,"EMPLOYEE WAS WALKING BACK TO THE SCOOP FROM SUPPLY CAR AS EE ROUNDED THE CORNER AT THE SCOOP EMPLOYEE TRIPPED OVER BLOCKS, LANDING ON BOTH ELBOWS RESULTING IN FRACTURE TO LEFT ELBOW.",,January,Alabama,Fall to the walkway or working surface,2020,Operator,Vertical shaft,Continuous
101401,,Other NEC,Machinery,16,"REPORTABLE ONLY DUE TO SUTURES - SHEARER DRUM WAS CUTTING TOWARD HEADGATE AND WAS AT 30 SHIELD AND THE OPERATOR WAS AT 24 SHIELD WHEN A PIECE OF ROCK CAME UP PANLINE KNOCKING EMPLOYEE DOWN AND HARD HAT OFF, WHEN STANDING UP EMPLOYEE HIT HEAD RESULTIN",G IN LACERATION TO TOP OF HEAD REQUIRING SUTURES.,January,Alabama,Struck against stationary object,2020,Operator,Vertical shaft,Longwall
101401,,"Longwall, shear, plow",Machinery,21,"EMPLOYEE WAS OPERATING SHEARER MINING TOWARD THE HEADGATE WHEN THEY WERE STRUCK BY TWO ROCKS, ONE STRUCK LEFT SHOULDER CAUSING CONTUSION AND ONE STRUCK LEFT HAND THAT WAS HOLDING THE SHEARER REMOTE CAUSING CONTUSION AND LACERATION RESULTING IN SUTURE",S TO LEFT RING FINGER.,January,Alabama,Struck by flying object,2020,Operator,Vertical shaft,Longwall
101401,,Handling timber,"Fall of roof,back, or brow (from in place)",10,"EMPLOYEE WAS PREPARING TO SERVICE THE #1 FACE, AS EE REMOVED A TIMBER THAT WAS LEANING AGAINST THE RIB, A PIECE OF ROCK FELL OUT STRIKING EMPLOYEES RIGHT FOOT CAUSING CONTUSION TO EE'S FOOT.",,February,Alabama,Struck by falling object,2020,Operator,Vertical shaft,Continuous
101401,,Hand load; hand shoveling/mucking,Handling material,11,REPORTABLE ONLY DUE TO SUTURES - EMPLOYEE WAS SHOVELING ON NORTH MAIN WHEN THEY TRIPPED FALLING FORWARD CUTTING LEFT INDEX FINGER ON A PIECE OF METAL RESULTING IN LACERATION REQUIRING SUTURES.,,February,Alabama,Fall onto or against objects,2020,Operator,Vertical shaft,Continuous
101401,,Hand tools (not powered),Handtools,14,EMPLOYEE WAS UNDER THE RAMCAR TRYING TO REMOVE A DRAIN PLUG TO DRAIN ONE OF THE TRAM GEAR CASES WHEN EE FELT PAIN IN EE'S RIGHT SHOULDER WHILE PULLING ON THE PULL BAR.  EMPLOYEE HAS BEEN WORKING SINCE DATE OF ACCIDENT UP UNTIL 2/21/2020 WHEN EE WAS T,AKEN OFF WORK DUE TO A TEAR IN EE'S RIGHT SHOULDER.,February,Alabama,Over-exertion in pulling or pushing objects,2020,Operator,Vertical shaft,Continuous
101401,,Walking/running,Slip or fall of person (from an elevation or on the same level),18,"EMPLOYEE WAS AT THE EAST HEADER WHEN WALKING TO RESET THE BELT TAKE UP EMPLOYEE TRIPPED ON ROPE, FALLING INJURING THE RIGHT ANKLE RESULTING IN A FRACTURE TO RIGHT ANKLE.",,February,Alabama,Over-exertion NEC,2020,Operator,Vertical shaft,Continuous
101401,,Unknown,Inundation,10,NON-INJURY INCIDENT - THE WEST SEALS 1-14 WERE UNABLE TO BE INSPECTED ON THE SEVENTH DAY WEEKLY INSPECTION DUE TO WATER IN THE WALKWAY.  MANAGEMENT WITHDREW THE MINERS EXCEPT MINERS USED TO PUMP WATER.,,March,Alabama,Accident type without injuries,2020,Operator,Vertical shaft,Continuous
101401,,Hand tools (not powered),Handtools,18,EMPLOYEE WAS ATTEMPTING TO UNSTOP THE DRILL STEEL BY STRIKING THE STEEL WITH A WRENCH AND IN DOING SO EE STRUCK HAND AGAINST THE DRILL STEEL RESULTING IN FRACTURE TO TIP OF LEFT RING FINGER.,,March,Alabama,Struck against stationary object,2020,Operator,Vertical shaft,Continuous
101401,,Machine maint./repair,Handling material,5,"EMPLOYEE WAS HELPING TO PULL THE HEAD DRIVE OFF THE STAGELOADER, WHEN IT CAME LOSE A FOOT BECAME CAUGHT BETWEEN THE PLATE ON THE HEAD DRIVE CAUSING FRACTURE TO LEFT ANKLE.",,April,Alabama,Caught in-under-between a moving and stationary object,2020,Operator,Vertical shaft,Longwall
101401,,Hand tools (not powered),Handtools,16,REPORTABLE ONLY DUE TO SUTURES:  EMPLOYEE WAS WORKING ON BY-PASS BELT WHEN COME-A-LONGS SLIPPED OFF BELT RAIL STRIKING EMPLOYEE IN THE MOUTH RESULTING IN LACERATION TO EE'S TOP LIP REQUIRING SUTURES.,,April,Alabama,Struck by NEC,2020,Operator,Vertical shaft,Continuous
101401,,Unknown,Fire,23,"NON-INJURY INCIDENT - OCCURRED WHEN A DAMAGED BOTTOM BELT ROLLER, IN BOTTOM BELT STRUCTURE ""OFFSIDE"" AT CROSS CUT 44 ON EAST A BELT, FOUND WITH DAMAGED BEARINGS CREATING FRICTIONAL HEATING RESULTING IN EMBERS THAT WERE EXTINGUISHED WITH WATER.",,April,Alabama,Accident type without injuries,2020,Operator,Vertical shaft,Continuous
101401,,"Handling supplies or material, load and unload",Handling material,13,"REPORTABLE ONLY - EMPLOYEE WAS TAKING APART A 2"" AQUA PIPE, AS THEY WERE REMOVING COUPLING THE PIPE AND COUPLER SWUNG OUT STRIKING EMPLOYEE IN THE MOUTH AND BREAKING A FRONT TEETH.",,May,Alabama,Struck by flying object,2020,Operator,Vertical shaft,Continuous
101401,,"Handling supplies or material, load and unload","Fall of roof,back, or brow (from in place)",29,"EMPLOYEE WAS HANGING WATER LINE, AS EE REACHED OUT EE MISSED THE HOOK AND CAUGHT SELF WITH EE'S RIGHT HAND ON THE RIB, WHEN A PIECE OF ROCK ABOVE EE'S RIGHT HAND CAME OUT STRIKING EE'S HAND RESULTING IN ABRASIONS AND CONTUSIONS.",,May,Alabama,Struck by falling object,2020,Operator,Vertical shaft,Continuous
101401,,Unknown,Ignition or explosion of gas or dust,1,IGNITION - OCCURRED ON 9 SECTION AS CONTINUOUS MINER WAS CUTTING BOTTOM RESULTING IN A FRICTIONAL IGNITION THAT LASTED FEW SECONDS AND WENT BACK OUT. ONE FIRE EXTINGUISHER WAS APPLIED TO AREA.,,June,Alabama,Accident type without injuries,2020,Operator,Vertical shaft,Continuous
101401,,Mantrip,Powered haulage,2,"EMPLOYEE WAS RIDING IN A MANBUS THAT WAS STOPPED AT A SWITCH FOR THE SWITCH TO BE THROWN SO THEY COULD CONTINUE STRAIGHT, WHEN THEY WERE STRUCK BY ANOTHER MANBUS FROM BEHIND CAUSING INJURY TO LOWER BACK.  EMPLOYEE HAS BEEN WORKING SINCE DATE OF ACCID","ENT UNTIL 7/17/2020, WHEN EE WAS TAKEN OFF WORK DUE TO CONTINUED BACK PAIN.",June,Alabama,Struck against moving object,2020,Operator,Vertical shaft,Continuous
101401,MVK,Escaping a hazard,Powered haulage,2,"EMPLOYEE WAS OPERATING A MANTRIP AND ACCIDENTALLY LOST CONTROL WRECKED THE BUS. EMPLOYEE ATTEMPTED TO JUMP OUT BEFORE IMPACT WHICH CAUSED INJURY TO ANKLE, LEG, AND FOOT.",,June,Alabama,Struck against moving object,2020,Contractor,Other,Longwall
101401,,Move power cable,Slip or fall of person (from an elevation or on the same level),3,"REPORTABLE ONLY DUE TO SUTURES - EMPLOYEE WAS HANGING ROOF BOLTER CABLE WHEN EE LOST BALANCE AND GRABBED A RIB PIN TO KEEP FROM FALLING, CAUSING LACERATION TO PALM OF RIGHT HAND REQUIRING SUTURES.",,June,Alabama,Fall onto or against objects,2020,Operator,Vertical shaft,Continuous
101401,,Walking/running,Slip or fall of person (from an elevation or on the same level),4,"REPORTABLE ONLY DUE TO SUTURES - EMPLOYEE WAS WALKING MAKING A BELT ROLLER LIST WHEN EMPLOYEE SLIPPED AND GRABBED THE FRAME TO KEEP FROM FALLING, RESULTING IN A LACERATION TO RIGHT THUMB REQUIRING SUTURES.",,June,Alabama,Fall onto or against objects,2020,Operator,Vertical shaft,Continuous
101401,,Locomotive (air trammer),Powered haulage,7,EMPLOYEE WAS OPERATING LOCOMOTIVE AND WAS PULLING OUT OF THE E12 HEADGATE SWITCH WHEN DUST OR DEBRIS BLEW OFF OF THE CAR INTO LEFT EYE CAUSING INJURY TO EYE.,,July,Alabama,Struck by flying object,2020,Operator,Vertical shaft,Continuous
101401,,"Get on or off equip. machines, etc.",Striking or bumping,22,REPORTABLE ONLY DUE TO SUTURES - EMPLOYEE WAS HELPING REMOVE A HYD. HOSE THAT HAD BECOME WRAPPED UP IN DRIVE ROLLER. AS EE WAS GETTING DOWN FROM BELT EE CUT EE'S RIGHT EAR ON THE FIRE SUPPRESSION NOZZLE CAUSING LACERATION TO RIGHT EAR LOBE RESULTING,IN SUTURES.,July,Alabama,Struck against stationary object,2020,Operator,Vertical shaft,Continuous
101401,,Walking/running,Stepping or kneeling on object,27,"EMPLOYEE WAS RUNNING SCOOP CHARGER CABLE WHEN EMPLOYEE STEPPED ON A ROCK CAUSING EMPLOYEE TO LOSE BALANCE, EMPLOYEE TRIED TO REGAIN FOOTING AND EMPLOYEE'S RIGHT KNEE BUCKLED CAUSING A TORN ACL AND TORN MEDIAL MENISCUS TO RIGHT KNEE.",,July,Alabama,Struck against stationary object,2020,Operator,Vertical shaft,Continuous
101401,,"Roof bolter, inserting bolt",Machinery,31,"REPORTABLE ONLY DUE TO SUTURES - EMPLOYEE WAS INSTALLING A ROOFBOLT ON 6 SECTION, WHEN EE PUSHED THE BOLT IN WITH EE'S HAND, EE'S KNEE HIT THE FAST SPEED LEVER CATCHING RIGHT INDEX FINGER BETWEEN THE BOLT AND PLATE CAUSING LACERATION REQUIRING SUTURE",S.,July,Alabama,Caught in-under-between running or meshing objects,2020,Operator,Vertical shaft,Continuous
101401,,Mantrip,Powered haulage,5,"EMPLOYEE WAS TRAVELING SOUTH ON NORTHWEST TRACK WHEN THE MANBUS EE WAS IN, WAS STRUCK BY THE WATER CAR THE LOCOMOTIVE WAS HAULING.  EMPLOYEE RECEIVED LACERATION ON BOTH LOWER LEGS REQUIRING SUTURES.",,August,Alabama,Struck against moving object,2020,Operator,Vertical shaft,Continuous
101401,,Walking/running,"Fall of roof,back, or brow (from in place)",7,"EMPLOYEE WAS ATTEMPTING TO INSTALL THE FIRST ROW OF BOLTS WHEN THEY NOTICED A PIECE OF DRAW ROCK LOOKED LOOSE, THEY TURNED TO GET THE ROCK BAR WHEN A PIECE OF ROCK FELL OUT OF THE TOP STRIKING LEFT HEEL CAUSING LACERATION TO HEEL REQUIRING SUTURES AN",D PARTIAL LACERATION OF THE ACHILLES TENDON.,August,Alabama,Struck by falling object,2020,Operator,Vertical shaft,Continuous
101401,,Crawling/kneeling,Other (not 1-20),9,"EMPLOYEE WAS KNEELING DOWN WORKING ON A BREAKER ON THE POWER CENTER. WHEN EE WENT TO MOVE OVER TO THE LEFT, EE'S KNEE POPPED CAUSING IMMEDIATE PAIN TO THE RIGHT KNEE.",,August,Alabama,Bodily reaction NEC,2020,Operator,Vertical shaft,Continuous
101401,,Mantrip,"Fall of roof,back, or brow (from in place)",16,"EMPLOYEE WAS TRAVELING FROM SECTION TO THE BOTTOM IN A MANBUS WHEN A PIECE OF DRAW ROCK FELL STRIKING EMPLOYEES HARD HAT, PUSHING GLASSES CAUSING LACERATION ABOVE AND BELOW RIGHT EYE REQUIRING SUTURES AND A FRACTURE BELOW SINUS.",,August,Alabama,Struck by falling object,2020,Operator,Vertical shaft,Continuous
101401,,Walking/running,Slip or fall of person (from an elevation or on the same level),17,EMPLOYEE WAS TROUBLE SHOOTING A SC CABLE AND INDIVIDUAL STATED THEY THOUGHT THEY FELT A SHOCK AND STEPPED BACK ON MATERIAL (ROCK/COAL) TWISTING A KNEE.  EMPLOYEE WAS DIAGNOSED WITH A SPRAIN/STRAIN TO THE RIGHT KNEE AND PLACED IN A KNEE BRACE.,,August,Alabama,Over-exertion NEC,2020,Operator,Vertical shaft,Continuous
101401,,"Idle (eat lunch, coffee break, etc.)","Fall of face,rib,pillar,side, or highwall (from in place)",29,"EMPLOYEE HAD FINISHED CUT IN #1 ENTRY AND WAS STANDING TALKING TO THE DAY SHIFT MINER OPERATOR COMING ON SHIFT, WHEN A PIECE OF COAL FELL OFF THE RIB STRIKING EMPLOYEE HARD HAT AND RIGHT SHOULDER CAUSING ABRASION AND CONTUSION. EMPLOYEE HAS BEEN WORK",ING SINCE DATE OF INJURY UNTIL 10/8/2020 WHEN EE WAS TAKEN OFF WORK DUE TO FRACTURE REQUIRING SURGERY.,August,Alabama,Struck by falling object,2020,Operator,Vertical shaft,Continuous
101401,,Move power cable,Handling material,4,EMPLOYEE WAS HANGING MONORAIL CABLE ON DOUBLE HOOK AND THE HOOK THAT WAS ATTACHED TO THE CHAIN STRAIGHTENED OUT CAUSING CABLES TO COME DOWN ON EE'S RIGHT SHOULDER CAUSING CONTUSION. EMPLOYEE DID NOT BECOME REPORTABLE UNTIL EE'S MRI ON 9/15/2020 SHOWE,D A COMPRESSION FRACTURE TO EE'S RIGHT SHOULDER.,September,Alabama,Struck by falling object,2020,Operator,Vertical shaft,Longwall
101401,,"Handling supplies or material, load and unload",Handling material,12,EMPLOYEE WAS LOADING PIPE ON THE LO-TRAC WHEN EE'S FINGER WAS CAUGHT BETWEEN THE PIPE CAUSING FRACTURE TO EE'S RIGHT INDEX FINGER REQUIRING SUTURES.,,September,Alabama,Caught in-under-between a moving and stationary object,2020,Operator,Vertical shaft,Longwall
101401,,Machine maint./repair,"Fall of roof,back, or brow (from in place)",21,"THE LONGWALL MECHANIC WAS CHANGING SHEAR DRUM IN SERVICE ENTRY, HAD A HAND ON RANGING ARM WHEN A SMALL PIECE OF SCALE ROCK FELL HITTING EMPLOYEES LEFT HAND CAUSING LACERATION REQUIRING SUTURES.",,September,Alabama,Struck by falling object,2020,Operator,Vertical shaft,Longwall
101401,MVK,"Handling supplies or material, load and unload",Handling material,21,EMPLOYEE WAS HANDLING PANEL AND INJURED FINGER WHILE LOADING IT ONTO A LOW TRACK.,,September,Alabama,Caught in-under-between a moving and stationary object,2020,Contractor,Other,Longwall
101401,,Hand tools (not powered),Handtools,8,"EMPLOYEE WAS PRYING A ROCK WITH A ROCK BAR AT THE HEADGATE DRIVE, THE ROCK MOVED UNEXPECTEDLY CAUSING EMPLOYEE TO LOSE FOOTING AND FALL BACKWARDS AS THE EMPLOYEE EXTENDED RIGHT ARM OUT TO CATCH SELF, WHEN EMPLOYEE FELL ON RIGHT SHOULDER RESULTING IN",A TORN TENDON REQUIRING SURGERY.,October,Alabama,Fall to the walkway or working surface,2020,Operator,Vertical shaft,Longwall
101401,,Walking/running,Machinery,10,EMPLOYEE WAS OPERATING THE SHEARER AND WAS WALKING ALONG THE SHEARER WHEN AT THE HAULAGE BOX EE TURNED TO LOOK AT A MIMIC AND WAS HIT BY AN OBJECT CAUSING INJURY TO UPPER BACK.,,October,Alabama,Struck by flying object,2020,Operator,Vertical shaft,Longwall
101401,,Hand tools (not powered),Handtools,20,"EMPLOYEES WERE USING THE JACK BAR TO HELP RE-RAIL A MANBUS, AS THEY WERE MOVING THE BUS BACK TO THE RAIL THE BUS CAME OFF THE JACK, HITTING THE JACK BAR WHICH STRUCK EMPLOYEE'S LEFT LOWER LEG CAUSING FRACTURE TO LEFT LOWER LEG.",,October,Alabama,Struck by flying object,2020,Operator,Vertical shaft,Continuous
101401,,"Longwall, shear, plow",Machinery,27,EMPLOYEE WAS OPERATING SHEAR WHEN A ROCK CAME OVER THE HANDRAIL STRIKING EMPLOYEE'S LEFT LOWER LEG RESULTING IN FRACTURE TO FIBULA.,,October,Alabama,Struck by flying object,2020,Operator,Vertical shaft,Longwall
101401,MVK,Machine maint./repair,Handling material,29,EMPLOYEE WAS DOING CHUTE WORK ALONG THE BELT AND WAS STANDING ON A LADDER.  THE LADDER SLIPPED CAUSING THE CHUTE PLATE TO FALL AND HIT EE'S FINGER CAUSING INJURY.,,November,Alabama,Struck by falling object,2020,Contractor,Other,Longwall
101401,,Observe operations,Slip or fall of person (from an elevation or on the same level),30,"EMPLOYEE WAS BESIDE THE ROOF BOLTER WHILE THE OPERATOR WAS TRYING TO USE THE ATRS TO LOOSEN THE CHAIN HOLDING THE SLIDER, WHEN THE CHAIN BROKE LETTING THE SLIDER AND TWO TUBES FALL STRIKING EMPLOYEE CAUSING EE TO FALL TO THE GROUND SPRAINING RIGHT KN",EE AND RIGHT ANKLE.,November,Alabama,Struck by falling object,2020,Operator,Vertical shaft,Continuous
